517,-14.05,-19.12,5,172.16,122.97

518,-25.44,-20.07,5,168.16,120.11

519,-30.59,-21.65,5,164.19,117.28

520,-22.67,-21.80,5,160.30,114.50

521,-1.68,-18.78,5,156.56,111.83

522,-5.96,-16.86,5,152.96,109.26

523,-14.17,-16.46,5,149.44,106.74

524,-20.11,-17.00,5,145.98,104.27

525,-11.30,-16.15,5,142.60,101.86

526,10.53,-12.15,5,139.41,99.58

527,40.27,-4.28,5,136.50,97.50

528,38.92,2.20,5,133.83,95.60

529,41.20,8.05,5,131.38,93.85

530,67.28,16.93,5,129.23,92.31

531,90.64,27.99,5,127.43,91.02

532,90.32,37.34,5,125.93,89.95

533,96.64,46.23,5,124.70,89.07

534,111.33,56.00,5,123.78,88.41

535,118.15,65.32,5,123.13,87.95

536,133.88,75.60,5,122.78,87.70

537,91.08,77.92,5,122.51,87.51

538,76.00,77.64,5,122.23,87.31

539,124.30,84.64,5,122.16,87.26

540,148.49,94.21,5,122.35,87.40

541,45.75,86.94,5,122.34,87.39

542,-19.82,70.93,5,121.88,87.06

543,-56.21,51.86,5,120.89,86.35

544,-73.01,33.13,5,119.40,85.29

545,-101.25,12.97,5,117.38,83.84

546,-132.09,-8.79,5,114.79,81.99

547,-115.53,-24.80,5,111.80,79.85

548,-118.44,-38.85,5,108.47,77.48

549,-122.01,-51.32,5,104.87,74.90

550,-109.70,-60.08,5,101.09,72.20

558,647.80,46.10,5,100.36,71.68

559,962.24,183.52,5,103.49,73.92

560,1153.89,329.08,6,110.63,79.02

561,1195.64,459.06,6,121.27,86.62

562,1198.08,569.92,6,134.80,96.29

563,1273.65,675.48,6,151.02,107.87

564,1279.65,766.10,6,169.45,121.04

565,964.85,795.91,6,188.35,134.53

566,252.91,714.46,6,204.59,146.13

567,137.00,627.84,6,218.07,155.77

568,253.43,571.68,6,229.72,164.09

569,361.86,540.21,6,240.25,171.61

570,367.12,514.24,6,249.85,178.46

571,536.64,517.60,6,259.34,185.24

572,811.72,561.72,6,269.88,192.77

573,902.42,612.83,6,281.64,201.17

574,584.12,608.52,6,293.05,209.32

575,369.71,572.70,6,303.22,216.59

576,304.45,532.46,6,312.07,222.91

577,229.33,486.99,6,319.46,228.19

578,144.40,435.60,6,325.27,232.34

579,54.55,378.44,6,329.36,235.26

580,36.98,327.23,6,331.94,237.10

581,-27.51,274.01,6,332.97,237.84

582,-65.23,223.13,6,332.56,237.54

583,-51.04,182.00,6,331.00,236.43

584,-83.23,142.22,6,328.37,234.55

585,-113.04,103.93,6,324.71,231.93

586,-78.37,76.58,6,320.36,228.83

587,-39.50,59.17,6,315.61,225.43

588,-18.75,47.48,6,310.63,221.88

589,-39.12,34.49,6,305.38,218.13

590,-18.15,26.60,6,300.02,214.30

591,1.19,22.78,6,294.65,210.47

592,26.14,23.29,6,289.41,206.72

593,13.67,21.84,6,284.24,203.03

594,13.76,20.63,6,279.13,199.38

595,-2.15,17.21,6,274.03,195.73

596,38.05,20.34,6,269.12,192.23

597,75.44,28.60,6,264.54,188.95

598,102.87,39.74,6,260.36,185.97

599,95.67,48.13,6,256.50,183.21

600,65.05,50.67,6,252.79,180.56

608,125.81,61.94,6,249.47,178.19

609,94.33,66.80,6,246.35,175.96

610,-5.29,55.99,6,242.99,173.56

611,-6.44,46.62,6,239.43,171.02

612,15.88,42.01,6,235.82,168.44

613,-10.11,34.19,6,232.06,165.76

614,-27.13,24.99,6,228.12,162.94

615,-17.80,18.57,6,224.08,160.06

616,-10.43,14.22,6,220.00,157.14

617,0.95,12.23,6,215.94,154.24

618,-5.94,9.51,6,211.89,151.35

